ID_Comentario,Texto,Data,Classificacao
3179,Excelente custo-benefício!,2023-03-01,Neutro
3180,Excelente custo-benefício!,2023-10-09,Neutro
3181,Não gostei do atendimento.,2022-11-20,Positivo
3182,Excelente custo-benefício!,2022-02-02,Negativo
3183,Excelente custo-benefício!,2022-12-15,Negativo
3184,Excelente custo-benefício!,2023-12-19,Neutro
"3185,""Entrega super rápida, adorei!"",2022-01-27,Negativo"
3186,Produto veio com defeito.,2023-04-05,Negativo
"3187,""Péssima qualidade, não recomendo."",2022-11-30,Positivo"
3188,Excelente custo-benefício!,2023-04-02,Neutro
3189,Não era o que eu esperava.,2023-02-16,Neutro
3190,Não era o que eu esperava.,2023-12-23,Positivo
3191,Muito satisfeito com a compra.,2023-09-14,Positivo
3192,Não era o que eu esperava.,2022-03-17,Negativo
3193,Ótimo produto!,2023-01-24,Neutro
"3194,""Atendimento muito bom, parabéns!"",2023-08-11,Neutro"
3195,Ótimo produto!,2023-01-12,Neutro
3196,Produto veio com defeito.,2022-01-31,Positivo
"3197,""Péssima qualidade, não recomendo."",2023-12-30,Negativo"
3198,Demorou muito para chegar.,2022-07-24,Neutro
3199,Não gostei do atendimento.,2023-08-12,Neutro
3200,Produto veio com defeito.,2022-12-27,Negativo
3201,Muito satisfeito com a compra.,2022-02-14,Neutro
"3202,""Atendimento muito bom, parabéns!"",2023-03-25,Neutro"
"3203,""Atendimento muito bom, parabéns!"",2023-08-25,Neutro"
3204,Produto veio com defeito.,2022-07-04,Negativo
3205,Produto veio com defeito.,2022-09-23,Positivo
3206,Não era o que eu esperava.,2023-07-31,Negativo
3207,Demorou muito para chegar.,2023-01-21,Positivo
"3208,""Entrega super rápida, adorei!"",2022-02-12,Negativo"
"3209,""Atendimento muito bom, parabéns!"",2022-02-13,Neutro"
"3210,""Entrega super rápida, adorei!"",2022-01-17,Negativo"
3211,Demorou muito para chegar.,2023-03-28,Neutro
3212,Não gostei do atendimento.,2022-06-09,Negativo
3213,Não era o que eu esperava.,2023-06-19,Neutro
3214,Excelente custo-benefício!,2022-11-14,Positivo
3215,Excelente custo-benefício!,2023-03-04,Neutro
3216,Muito satisfeito com a compra.,2023-02-12,Positivo
3217,Não gostei do atendimento.,2022-11-23,Neutro
3218,Não era o que eu esperava.,2022-01-07,Neutro
"3219,""Atendimento muito bom, parabéns!"",2023-06-30,Positivo"
3220,Não era o que eu esperava.,2023-08-09,Positivo
3221,Muito satisfeito com a compra.,2023-07-30,Positivo
3222,Muito satisfeito com a compra.,2022-02-26,Positivo
"3223,""Atendimento muito bom, parabéns!"",2022-04-29,Neutro"
"3224,""Entrega super rápida, adorei!"",2022-02-16,Negativo"
"3225,""Entrega super rápida, adorei!"",2022-02-25,Neutro"
3226,Ótimo produto!,2023-02-16,Neutro
"3227,""Atendimento muito bom, parabéns!"",2022-03-09,Neutro"
3228,Muito satisfeito com a compra.,2023-06-24,Negativo
"3229,""Entrega super rápida, adorei!"",2022-10-18,Positivo"
"3230,""Atendimento muito bom, parabéns!"",2023-10-01,Positivo"
"3231,""Entrega super rápida, adorei!"",2023-07-09,Neutro"
3232,Ótimo produto!,2023-03-31,Neutro
"3233,""Entrega super rápida, adorei!"",2023-08-14,Negativo"
3234,Excelente custo-benefício!,2023-10-18,Neutro
3235,Ótimo produto!,2023-12-01,Positivo
3236,Ótimo produto!,2023-03-25,Negativo
3237,Excelente custo-benefício!,2022-10-31,Positivo
3238,Ótimo produto!,2022-05-23,Neutro
3239,Não gostei do atendimento.,2023-02-05,Neutro
3240,Muito satisfeito com a compra.,2022-12-17,Positivo
"3241,""Entrega super rápida, adorei!"",2022-08-26,Neutro"
3242,Muito satisfeito com a compra.,2023-05-21,Negativo
"3243,""Péssima qualidade, não recomendo."",2023-09-18,Negativo"
3244,Demorou muito para chegar.,2023-11-21,Negativo
"3245,""Péssima qualidade, não recomendo."",2022-12-04,Positivo"
3246,Demorou muito para chegar.,2022-09-03,Negativo
3247,Não gostei do atendimento.,2023-06-07,Positivo
"3248,""Péssima qualidade, não recomendo."",2023-04-26,Negativo"
"3249,""Entrega super rápida, adorei!"",2023-06-13,Positivo"
3250,Não era o que eu esperava.,2022-04-16,Neutro
3251,Demorou muito para chegar.,2023-07-14,Positivo
3252,Não era o que eu esperava.,2022-02-19,Positivo
3253,Não gostei do atendimento.,2023-04-19,Negativo
3254,Ótimo produto!,2023-07-04,Neutro
"3255,""Atendimento muito bom, parabéns!"",2022-12-03,Negativo"
"3256,""Péssima qualidade, não recomendo."",2022-10-12,Neutro"
3257,Não gostei do atendimento.,2022-05-17,Positivo
"3258,""Péssima qualidade, não recomendo."",2023-12-29,Negativo"
"3259,""Entrega super rápida, adorei!"",2023-12-16,Negativo"
3260,Não era o que eu esperava.,2023-06-04,Neutro
"3261,""Atendimento muito bom, parabéns!"",2023-06-24,Neutro"
3262,Não gostei do atendimento.,2023-06-17,Neutro
"3263,""Péssima qualidade, não recomendo."",2022-01-19,Neutro"
3264,Excelente custo-benefício!,2022-09-28,Positivo
"3265,""Atendimento muito bom, parabéns!"",2023-05-13,Negativo"
3266,Muito satisfeito com a compra.,2023-06-11,Neutro
3267,Excelente custo-benefício!,2023-06-14,Neutro
"3268,""Atendimento muito bom, parabéns!"",2023-10-23,Negativo"
3269,Produto veio com defeito.,2023-02-10,Negativo
3270,Excelente custo-benefício!,2022-05-30,Positivo
3271,Não gostei do atendimento.,2022-07-20,Positivo
"3272,""Entrega super rápida, adorei!"",2022-03-03,Positivo"
3273,Demorou muito para chegar.,2023-10-10,Negativo
3274,Excelente custo-benefício!,2023-05-30,Positivo
3275,Demorou muito para chegar.,2023-03-09,Positivo
3276,Demorou muito para chegar.,2023-10-12,Negativo
3277,Não era o que eu esperava.,2022-05-13,Negativo
"3278,""Péssima qualidade, não recomendo."",2022-10-05,Positivo"
3279,Ótimo produto!,2023-09-11,Negativo
"3280,""Péssima qualidade, não recomendo."",2022-12-13,Neutro"
3281,Não era o que eu esperava.,2023-07-21,Positivo
3282,Produto veio com defeito.,2022-09-12,Negativo
"3283,""Entrega super rápida, adorei!"",2023-10-20,Neutro"
3284,Produto veio com defeito.,2022-03-24,Neutro
3285,Produto veio com defeito.,2022-09-21,Positivo
"3286,""Atendimento muito bom, parabéns!"",2022-06-01,Positivo"
3287,Não era o que eu esperava.,2022-04-21,Neutro
3288,Não era o que eu esperava.,2023-01-28,Negativo
3289,Demorou muito para chegar.,2022-05-31,Negativo
3290,Não era o que eu esperava.,2022-03-03,Neutro
3291,Não gostei do atendimento.,2023-11-12,Negativo
3292,Demorou muito para chegar.,2022-02-02,Positivo
3293,Não gostei do atendimento.,2023-07-21,Neutro
3294,Produto veio com defeito.,2022-06-08,Negativo
"3295,""Entrega super rápida, adorei!"",2022-04-23,Positivo"
3296,Não gostei do atendimento.,2022-05-22,Neutro
"3297,""Atendimento muito bom, parabéns!"",2022-08-03,Positivo"
3298,Produto veio com defeito.,2023-01-16,Neutro
3299,Muito satisfeito com a compra.,2023-04-06,Neutro
3300,Excelente custo-benefício!,2023-04-16,Negativo
3301,Muito satisfeito com a compra.,2022-07-31,Neutro
3302,Demorou muito para chegar.,2022-12-10,Negativo
"3303,""Atendimento muito bom, parabéns!"",2022-07-02,Positivo"
"3304,""Atendimento muito bom, parabéns!"",2023-01-27,Neutro"
3305,Excelente custo-benefício!,2022-11-27,Positivo
"3306,""Atendimento muito bom, parabéns!"",2023-10-06,Positivo"
3307,Demorou muito para chegar.,2022-03-19,Negativo
3308,Produto veio com defeito.,2023-04-23,Negativo
3309,Ótimo produto!,2022-05-30,Negativo
3310,Não era o que eu esperava.,2023-07-10,Positivo
3311,Não gostei do atendimento.,2023-09-19,Negativo
"3312,""Entrega super rápida, adorei!"",2023-06-04,Negativo"
3313,Não era o que eu esperava.,2023-09-09,Neutro
"3314,""Entrega super rápida, adorei!"",2023-12-18,Neutro"
3315,Não gostei do atendimento.,2022-12-04,Negativo
"3316,""Péssima qualidade, não recomendo."",2022-02-10,Positivo"
3317,Muito satisfeito com a compra.,2023-07-06,Neutro
3318,Produto veio com defeito.,2022-07-14,Positivo
3319,Produto veio com defeito.,2022-05-12,Neutro
3320,Ótimo produto!,2022-05-31,Neutro
3321,Excelente custo-benefício!,2022-10-08,Positivo
3322,Ótimo produto!,2022-03-24,Positivo
3323,Demorou muito para chegar.,2022-02-28,Negativo
"3324,""Entrega super rápida, adorei!"",2022-02-26,Negativo"
3325,Demorou muito para chegar.,2023-02-23,Positivo
3326,Ótimo produto!,2023-12-05,Neutro
"3327,""Entrega super rápida, adorei!"",2023-11-25,Negativo"
3328,Excelente custo-benefício!,2022-06-08,Positivo
"3329,""Péssima qualidade, não recomendo."",2022-01-25,Negativo"
"3330,""Péssima qualidade, não recomendo."",2023-12-11,Negativo"
3331,Muito satisfeito com a compra.,2023-01-22,Negativo
3332,Produto veio com defeito.,2023-02-15,Negativo
3333,Excelente custo-benefício!,2023-01-16,Positivo
"3334,""Entrega super rápida, adorei!"",2022-09-04,Positivo"
3335,Produto veio com defeito.,2022-05-04,Positivo
3336,Não era o que eu esperava.,2023-12-24,Negativo
3337,Excelente custo-benefício!,2022-09-29,Negativo
3338,Não era o que eu esperava.,2022-08-11,Neutro
"3339,""Atendimento muito bom, parabéns!"",2022-12-05,Positivo"
3340,Produto veio com defeito.,2022-05-25,Negativo
3341,Demorou muito para chegar.,2023-02-27,Neutro
3342,Muito satisfeito com a compra.,2022-10-23,Neutro
3343,Ótimo produto!,2022-01-30,Neutro
3344,Não era o que eu esperava.,2023-02-04,Negativo
3345,Não era o que eu esperava.,2022-08-18,Negativo
3346,Demorou muito para chegar.,2022-01-19,Positivo
"3347,""Entrega super rápida, adorei!"",2022-03-13,Negativo"
3348,Não gostei do atendimento.,2023-09-03,Negativo
"3349,""Péssima qualidade, não recomendo."",2023-09-04,Positivo"
3350,Não era o que eu esperava.,2022-01-03,Neutro
3351,Excelente custo-benefício!,2022-01-18,Neutro
3352,Demorou muito para chegar.,2022-06-08,Positivo
3353,Demorou muito para chegar.,2022-11-07,Positivo
3354,Demorou muito para chegar.,2022-10-27,Neutro
3355,Excelente custo-benefício!,2022-06-27,Neutro
"3356,""Péssima qualidade, não recomendo."",2023-01-17,Neutro"
3357,Excelente custo-benefício!,2022-12-06,Neutro
3358,Não gostei do atendimento.,2023-03-27,Negativo
"3359,""Péssima qualidade, não recomendo."",2022-02-12,Negativo"
3360,Excelente custo-benefício!,2023-06-07,Neutro
3361,Não era o que eu esperava.,2022-05-22,Negativo
3362,Não gostei do atendimento.,2023-05-08,Negativo
"3363,""Péssima qualidade, não recomendo."",2023-01-24,Positivo"
3364,Produto veio com defeito.,2023-09-24,Positivo
"3365,""Entrega super rápida, adorei!"",2022-04-09,Neutro"
3366,Excelente custo-benefício!,2023-02-05,Neutro
3367,Demorou muito para chegar.,2022-06-20,Neutro
"3368,""Atendimento muito bom, parabéns!"",2023-04-19,Positivo"
3369,Demorou muito para chegar.,2023-04-15,Neutro
3370,Não era o que eu esperava.,2023-12-04,Negativo
3371,Produto veio com defeito.,2022-06-25,Positivo
3372,Não era o que eu esperava.,2023-01-18,Negativo
3373,Ótimo produto!,2023-03-19,Neutro
3374,Demorou muito para chegar.,2022-11-21,Positivo
3375,Não gostei do atendimento.,2023-07-12,Positivo
3376,Excelente custo-benefício!,2023-12-23,Negativo
3377,Demorou muito para chegar.,2023-02-02,Neutro
3378,Demorou muito para chegar.,2022-12-27,Positivo
3379,Não gostei do atendimento.,2022-05-14,Positivo
"3380,""Atendimento muito bom, parabéns!"",2022-06-15,Neutro"
3381,Ótimo produto!,2023-05-03,Negativo
3382,Produto veio com defeito.,2023-01-27,Positivo
3383,Produto veio com defeito.,2023-07-27,Negativo
3384,Excelente custo-benefício!,2023-06-02,Negativo
"3385,""Entrega super rápida, adorei!"",2022-06-24,Neutro"
3386,Muito satisfeito com a compra.,2023-04-10,Negativo
"3387,""Péssima qualidade, não recomendo."",2022-09-02,Negativo"
3388,Demorou muito para chegar.,2023-08-14,Negativo
3389,Demorou muito para chegar.,2022-08-08,Neutro
3390,Ótimo produto!,2022-08-18,Neutro
3391,Excelente custo-benefício!,2022-09-11,Neutro
3392,Não era o que eu esperava.,2022-04-09,Positivo
3393,Muito satisfeito com a compra.,2022-04-01,Negativo
3394,Não era o que eu esperava.,2022-01-19,Negativo
3395,Produto veio com defeito.,2022-12-25,Neutro
3396,Ótimo produto!,2022-05-05,Positivo
"3397,""Entrega super rápida, adorei!"",2022-10-01,Positivo"
3398,Excelente custo-benefício!,2022-04-11,Positivo
3399,Produto veio com defeito.,2022-08-18,Neutro
3400,Não gostei do atendimento.,2023-12-20,Positivo
"3401,""Entrega super rápida, adorei!"",2023-01-08,Negativo"
3402,Não gostei do atendimento.,2023-11-08,Neutro
3403,Muito satisfeito com a compra.,2023-12-12,Neutro
"3404,""Péssima qualidade, não recomendo."",2023-10-23,Neutro"
"3405,""Péssima qualidade, não recomendo."",2022-03-07,Positivo"
3406,Ótimo produto!,2023-10-16,Positivo
3407,Muito satisfeito com a compra.,2023-11-08,Negativo
"3408,""Entrega super rápida, adorei!"",2022-05-10,Neutro"
3409,Demorou muito para chegar.,2023-12-20,Positivo
3410,Produto veio com defeito.,2022-04-06,Negativo
3411,Ótimo produto!,2022-10-09,Neutro
"3412,""Péssima qualidade, não recomendo."",2023-01-07,Positivo"
3413,Ótimo produto!,2022-05-13,Neutro
3414,Não era o que eu esperava.,2022-10-11,Neutro
3415,Muito satisfeito com a compra.,2022-11-04,Negativo
"3416,""Atendimento muito bom, parabéns!"",2023-10-10,Neutro"
3417,Não gostei do atendimento.,2022-11-02,Neutro
3418,Excelente custo-benefício!,2023-06-18,Neutro
3419,Ótimo produto!,2022-07-24,Positivo
3420,Excelente custo-benefício!,2023-04-13,Positivo
3421,Ótimo produto!,2022-10-01,Positivo
3422,Produto veio com defeito.,2022-07-05,Neutro
3423,Ótimo produto!,2022-04-25,Neutro
"3424,""Entrega super rápida, adorei!"",2023-01-11,Positivo"
3425,Ótimo produto!,2022-08-24,Negativo
"3426,""Entrega super rápida, adorei!"",2022-05-03,Negativo"
3427,Ótimo produto!,2023-06-12,Positivo
"3428,""Entrega super rápida, adorei!"",2022-03-11,Neutro"
3429,Demorou muito para chegar.,2022-12-04,Positivo
3430,Demorou muito para chegar.,2022-06-28,Negativo
"3431,""Atendimento muito bom, parabéns!"",2023-09-23,Neutro"
3432,Ótimo produto!,2023-03-24,Positivo
"3433,""Atendimento muito bom, parabéns!"",2022-06-01,Neutro"
3434,Produto veio com defeito.,2023-10-13,Positivo
3435,Demorou muito para chegar.,2023-06-20,Negativo
"3436,""Entrega super rápida, adorei!"",2023-02-14,Negativo"
3437,Ótimo produto!,2022-01-08,Neutro
3438,Excelente custo-benefício!,2023-12-23,Negativo
3439,Não gostei do atendimento.,2022-01-27,Negativo
3440,Não gostei do atendimento.,2022-01-10,Neutro
"3441,""Entrega super rápida, adorei!"",2022-07-10,Neutro"
3442,Não era o que eu esperava.,2023-11-17,Neutro
3443,Produto veio com defeito.,2023-01-02,Neutro
3444,Muito satisfeito com a compra.,2023-05-31,Neutro
"3445,""Atendimento muito bom, parabéns!"",2023-10-06,Positivo"
3446,Muito satisfeito com a compra.,2022-02-22,Positivo
3447,Demorou muito para chegar.,2023-05-18,Neutro
3448,Não era o que eu esperava.,2022-11-01,Neutro
"3449,""Entrega super rápida, adorei!"",2023-08-19,Positivo"
3450,Não gostei do atendimento.,2022-04-13,Negativo
3451,Não gostei do atendimento.,2023-05-04,Neutro
3452,Produto veio com defeito.,2022-11-08,Neutro
3453,Muito satisfeito com a compra.,2022-08-18,Negativo
"3454,""Atendimento muito bom, parabéns!"",2022-10-05,Neutro"
3455,Não era o que eu esperava.,2023-10-11,Negativo
3456,Não era o que eu esperava.,2022-11-23,Neutro
3457,Excelente custo-benefício!,2023-05-23,Negativo
3458,Muito satisfeito com a compra.,2023-03-19,Negativo
3459,Produto veio com defeito.,2023-07-28,Neutro
3460,Muito satisfeito com a compra.,2022-11-24,Negativo
3461,Demorou muito para chegar.,2023-01-23,Neutro
"3462,""Entrega super rápida, adorei!"",2022-06-01,Neutro"
3463,Produto veio com defeito.,2022-12-01,Neutro
3464,Ótimo produto!,2022-02-27,Positivo
3465,Não era o que eu esperava.,2022-02-10,Negativo
3466,Muito satisfeito com a compra.,2022-09-30,Neutro
"3467,""Péssima qualidade, não recomendo."",2022-10-19,Neutro"
"3468,""Péssima qualidade, não recomendo."",2023-09-02,Neutro"
3469,Muito satisfeito com a compra.,2022-09-07,Neutro
3470,Produto veio com defeito.,2023-11-27,Neutro
"3471,""Atendimento muito bom, parabéns!"",2022-03-31,Negativo"
3472,Excelente custo-benefício!,2023-01-07,Positivo
3473,Não gostei do atendimento.,2023-09-03,Neutro
3474,Não gostei do atendimento.,2023-09-06,Neutro
"3475,""Atendimento muito bom, parabéns!"",2023-04-18,Negativo"
"3476,""Péssima qualidade, não recomendo."",2023-03-27,Positivo"
3477,Ótimo produto!,2023-10-27,Neutro
3478,Muito satisfeito com a compra.,2023-03-13,Neutro
"3479,""Péssima qualidade, não recomendo."",2023-01-11,Positivo"
3480,Excelente custo-benefício!,2022-06-27,Negativo
3481,Não era o que eu esperava.,2023-09-12,Neutro
3482,Produto veio com defeito.,2023-04-04,Positivo
"3483,""Entrega super rápida, adorei!"",2023-03-24,Positivo"
"3484,""Entrega super rápida, adorei!"",2022-08-10,Negativo"
"3485,""Atendimento muito bom, parabéns!"",2022-06-29,Negativo"
3486,Produto veio com defeito.,2022-09-03,Positivo
3487,Demorou muito para chegar.,2022-08-17,Positivo
3488,Muito satisfeito com a compra.,2022-10-23,Positivo
3489,Produto veio com defeito.,2022-02-27,Positivo
"3490,""Péssima qualidade, não recomendo."",2022-07-18,Positivo"
3491,Produto veio com defeito.,2022-04-18,Positivo
3492,Demorou muito para chegar.,2023-11-08,Neutro
3493,Muito satisfeito com a compra.,2022-03-31,Negativo
3494,Não era o que eu esperava.,2022-02-22,Negativo
"3495,""Péssima qualidade, não recomendo."",2022-04-14,Neutro"
3496,Demorou muito para chegar.,2023-11-30,Negativo
3497,Excelente custo-benefício!,2023-06-21,Negativo
"3498,""Atendimento muito bom, parabéns!"",2022-09-02,Positivo"
3499,Excelente custo-benefício!,2023-08-25,Positivo
3500,Muito satisfeito com a compra.,2022-03-07,Positivo
3501,Ótimo produto!,2022-06-26,Neutro
3502,Demorou muito para chegar.,2023-03-19,Negativo
"3503,""Entrega super rápida, adorei!"",2023-04-14,Neutro"
3504,Não era o que eu esperava.,2022-07-27,Positivo
"3505,""Entrega super rápida, adorei!"",2023-05-15,Neutro"
"3506,""Péssima qualidade, não recomendo."",2022-08-29,Negativo"
"3507,""Péssima qualidade, não recomendo."",2022-01-07,Neutro"
3508,Demorou muito para chegar.,2022-12-09,Positivo
3509,Excelente custo-benefício!,2022-03-15,Positivo
3510,Não gostei do atendimento.,2022-08-10,Negativo
3511,Produto veio com defeito.,2023-06-22,Neutro
3512,Produto veio com defeito.,2023-12-28,Negativo
3513,Excelente custo-benefício!,2022-06-28,Neutro
3514,Muito satisfeito com a compra.,2022-09-23,Positivo
3515,Não gostei do atendimento.,2022-12-29,Negativo
"3516,""Atendimento muito bom, parabéns!"",2022-01-04,Neutro"
"3517,""Atendimento muito bom, parabéns!"",2022-07-30,Positivo"
3518,Não gostei do atendimento.,2022-12-05,Negativo
3519,Não gostei do atendimento.,2023-05-25,Negativo
"3520,""Atendimento muito bom, parabéns!"",2022-03-31,Positivo"
3521,Excelente custo-benefício!,2023-04-16,Neutro
