ID_Comentario;Texto;Data;Classificacao;Sentimento
2755;Não gostei do atendimento.;2023-06-19;Neutro;0.0
2756;Muito satisfeito com a compra.;2023-07-13;Neutro;0.0
2757;Excelente custo-benefício!;2023-03-24;Neutro;0.0
2758;Entrega super rápida, adorei!;2023-02-12;Positivo;0.41666666666666663
2759;Entrega super rápida, adorei!;2022-03-29;Positivo;0.41666666666666663
2760;Atendimento muito bom, parabéns!;2022-05-31;Neutro;0.0
2761;Muito satisfeito com a compra.;2023-07-27;Neutro;0.0
2762;Entrega super rápida, adorei!;2023-06-09;Positivo;0.41666666666666663
2763;Atendimento muito bom, parabéns!;2022-11-19;Neutro;0.0
2764;Não era o que eu esperava.;2022-12-02;Neutro;0.0
2765;Excelente custo-benefício!;2023-09-27;Neutro;0.0
2766;Excelente custo-benefício!;2023-03-20;Neutro;0.0
2767;Atendimento muito bom, parabéns!;2022-04-25;Neutro;0.0
2768;Não era o que eu esperava.;2022-08-12;Neutro;0.0
2769;Atendimento muito bom, parabéns!;2023-07-03;Neutro;0.0
2770;Não gostei do atendimento.;2023-09-20;Neutro;0.0
2771;Muito satisfeito com a compra.;2022-07-19;Neutro;0.0
2772;Produto veio com defeito.;2023-08-15;Neutro;0.0
2773;Produto veio com defeito.;2022-12-24;Neutro;0.0
2774;Atendimento muito bom, parabéns!;2022-03-18;Neutro;0.0
2775;Demorou muito para chegar.;2023-10-29;Neutro;0.0
2776;Muito satisfeito com a compra.;2023-03-18;Neutro;0.0
2777;Excelente custo-benefício!;2022-12-07;Neutro;0.0
2778;Péssima qualidade, não recomendo.;2022-12-11;Neutro;0.0
2779;Entrega super rápida, adorei!;2023-07-29;Positivo;0.41666666666666663
2780;Não gostei do atendimento.;2022-01-28;Neutro;0.0
2781;Produto veio com defeito.;2022-11-22;Neutro;0.0
2782;Atendimento muito bom, parabéns!;2022-10-25;Neutro;0.0
2783;Não era o que eu esperava.;2023-04-22;Neutro;0.0
2784;Excelente custo-benefício!;2022-11-26;Neutro;0.0
2785;Demorou muito para chegar.;2022-01-30;Neutro;0.0
2786;Ótimo produto!;2022-06-26;Neutro;0.0
2787;Não gostei do atendimento.;2023-04-17;Neutro;0.0
2788;Não gostei do atendimento.;2023-09-24;Neutro;0.0
2789;Não era o que eu esperava.;2022-02-24;Neutro;0.0
2790;Ótimo produto!;2023-09-18;Neutro;0.0
2791;Produto veio com defeito.;2023-03-22;Neutro;0.0
2792;Péssima qualidade, não recomendo.;2023-02-04;Neutro;0.0
2793;Demorou muito para chegar.;2022-06-07;Neutro;0.0
2794;Demorou muito para chegar.;2022-04-08;Neutro;0.0
2795;Produto veio com defeito.;2023-08-26;Neutro;0.0
2796;Péssima qualidade, não recomendo.;2022-06-10;Neutro;0.0
2797;Produto veio com defeito.;2023-06-13;Neutro;0.0
2798;Produto veio com defeito.;2023-02-12;Neutro;0.0
2799;Péssima qualidade, não recomendo.;2022-05-08;Neutro;0.0
2800;Muito satisfeito com a compra.;2023-07-18;Neutro;0.0
2801;Não gostei do atendimento.;2023-02-26;Neutro;0.0
2802;Muito satisfeito com a compra.;2023-02-01;Neutro;0.0
2803;Excelente custo-benefício!;2022-12-16;Neutro;0.0
2804;Ótimo produto!;2023-04-21;Neutro;0.0
2805;Entrega super rápida, adorei!;2022-02-02;Positivo;0.41666666666666663
2806;Entrega super rápida, adorei!;2023-01-04;Positivo;0.41666666666666663
2807;Demorou muito para chegar.;2022-12-25;Neutro;0.0
2808;Excelente custo-benefício!;2023-12-05;Neutro;0.0
2809;Péssima qualidade, não recomendo.;2023-09-22;Neutro;0.0
2810;Entrega super rápida, adorei!;2023-01-03;Positivo;0.41666666666666663
2811;Muito satisfeito com a compra.;2023-12-01;Neutro;0.0
2812;Ótimo produto!;2023-05-04;Neutro;0.0
2813;Não era o que eu esperava.;2022-12-29;Neutro;0.0
2814;Entrega super rápida, adorei!;2022-09-23;Positivo;0.41666666666666663
2815;Atendimento muito bom, parabéns!;2022-10-24;Neutro;0.0
2816;Demorou muito para chegar.;2022-02-24;Neutro;0.0
2817;Entrega super rápida, adorei!;2022-10-29;Positivo;0.41666666666666663
2818;Péssima qualidade, não recomendo.;2022-03-27;Neutro;0.0
2819;Não era o que eu esperava.;2023-01-16;Neutro;0.0
2820;Muito satisfeito com a compra.;2023-06-08;Neutro;0.0
2821;Não gostei do atendimento.;2022-07-18;Neutro;0.0
2822;Produto veio com defeito.;2023-10-22;Neutro;0.0
2823;Produto veio com defeito.;2023-05-16;Neutro;0.0
2824;Entrega super rápida, adorei!;2023-09-03;Positivo;0.41666666666666663
2825;Produto veio com defeito.;2022-01-20;Neutro;0.0
2826;Atendimento muito bom, parabéns!;2023-09-04;Neutro;0.0
2827;Não era o que eu esperava.;2022-09-26;Neutro;0.0
2828;Ótimo produto!;2023-08-16;Neutro;0.0
2829;Não gostei do atendimento.;2022-03-21;Neutro;0.0
2830;Não gostei do atendimento.;2023-05-29;Neutro;0.0
2831;Não era o que eu esperava.;2023-05-03;Neutro;0.0
2832;Produto veio com defeito.;2022-12-25;Neutro;0.0
2833;Demorou muito para chegar.;2023-06-08;Neutro;0.0
2834;Excelente custo-benefício!;2023-04-06;Neutro;0.0
2835;Não era o que eu esperava.;2022-08-05;Neutro;0.0
2836;Não era o que eu esperava.;2022-04-09;Neutro;0.0
2837;Demorou muito para chegar.;2023-07-29;Neutro;0.0
2838;Muito satisfeito com a compra.;2023-06-05;Neutro;0.0
2839;Excelente custo-benefício!;2022-12-07;Neutro;0.0
2840;Não era o que eu esperava.;2022-06-20;Neutro;0.0
2841;Demorou muito para chegar.;2023-10-12;Neutro;0.0
2842;Entrega super rápida, adorei!;2022-07-13;Positivo;0.41666666666666663
2843;Demorou muito para chegar.;2022-05-06;Neutro;0.0
2844;Ótimo produto!;2023-10-01;Neutro;0.0
2845;Entrega super rápida, adorei!;2022-10-13;Positivo;0.41666666666666663
2846;Muito satisfeito com a compra.;2023-04-15;Neutro;0.0
2847;Não era o que eu esperava.;2022-10-26;Neutro;0.0
2848;Excelente custo-benefício!;2022-03-25;Neutro;0.0
2849;Não gostei do atendimento.;2022-12-07;Neutro;0.0
2850;Muito satisfeito com a compra.;2023-07-23;Neutro;0.0
2851;Demorou muito para chegar.;2023-03-18;Neutro;0.0
2852;Atendimento muito bom, parabéns!;2022-11-09;Neutro;0.0
2853;Muito satisfeito com a compra.;2022-03-30;Neutro;0.0
2854;Demorou muito para chegar.;2023-11-06;Neutro;0.0
2855;Muito satisfeito com a compra.;2022-04-12;Neutro;0.0
2856;Excelente custo-benefício!;2022-10-05;Neutro;0.0
2857;Excelente custo-benefício!;2023-10-13;Neutro;0.0
2858;Não gostei do atendimento.;2022-10-25;Neutro;0.0
2859;Atendimento muito bom, parabéns!;2022-09-30;Neutro;0.0
2860;Péssima qualidade, não recomendo.;2023-04-16;Neutro;0.0
2861;Não era o que eu esperava.;2023-12-20;Neutro;0.0
2862;Péssima qualidade, não recomendo.;2022-08-22;Neutro;0.0
2863;Produto veio com defeito.;2022-09-28;Neutro;0.0
2864;Entrega super rápida, adorei!;2023-06-26;Positivo;0.41666666666666663
2865;Não era o que eu esperava.;2022-03-27;Neutro;0.0
2866;Não era o que eu esperava.;2023-09-20;Neutro;0.0
2867;Péssima qualidade, não recomendo.;2023-02-28;Neutro;0.0
2868;Demorou muito para chegar.;2023-04-15;Neutro;0.0
2869;Entrega super rápida, adorei!;2023-12-06;Positivo;0.41666666666666663
2870;Atendimento muito bom, parabéns!;2022-06-03;Neutro;0.0
2871;Demorou muito para chegar.;2023-10-03;Neutro;0.0
2872;Demorou muito para chegar.;2022-09-14;Neutro;0.0
2873;Péssima qualidade, não recomendo.;2022-06-30;Neutro;0.0
2874;Excelente custo-benefício!;2023-10-02;Neutro;0.0
2875;Excelente custo-benefício!;2022-06-10;Neutro;0.0
2876;Péssima qualidade, não recomendo.;2023-07-05;Neutro;0.0
2877;Entrega super rápida, adorei!;2023-11-13;Positivo;0.41666666666666663
2878;Muito satisfeito com a compra.;2023-10-13;Neutro;0.0
2879;Ótimo produto!;2022-05-23;Neutro;0.0
2880;Produto veio com defeito.;2023-08-27;Neutro;0.0
2881;Excelente custo-benefício!;2023-10-29;Neutro;0.0
2882;Produto veio com defeito.;2022-12-22;Neutro;0.0
2883;Atendimento muito bom, parabéns!;2022-04-28;Neutro;0.0
2884;Péssima qualidade, não recomendo.;2023-10-13;Neutro;0.0
2885;Ótimo produto!;2023-08-25;Neutro;0.0
2886;Demorou muito para chegar.;2022-05-17;Neutro;0.0
2887;Não gostei do atendimento.;2023-02-12;Neutro;0.0
2888;Muito satisfeito com a compra.;2022-09-10;Neutro;0.0
2889;Entrega super rápida, adorei!;2023-07-16;Positivo;0.41666666666666663
2890;Entrega super rápida, adorei!;2022-12-25;Positivo;0.41666666666666663
2891;Atendimento muito bom, parabéns!;2022-06-25;Neutro;0.0
2892;Excelente custo-benefício!;2023-12-02;Neutro;0.0
2893;Não gostei do atendimento.;2023-09-17;Neutro;0.0
2894;Muito satisfeito com a compra.;2022-07-23;Neutro;0.0
2895;Péssima qualidade, não recomendo.;2022-11-27;Neutro;0.0
2896;Excelente custo-benefício!;2022-02-27;Neutro;0.0
2897;Péssima qualidade, não recomendo.;2023-12-05;Neutro;0.0
2898;Produto veio com defeito.;2022-10-11;Neutro;0.0
2899;Não gostei do atendimento.;2023-03-15;Neutro;0.0
2900;Atendimento muito bom, parabéns!;2023-11-16;Neutro;0.0
2901;Péssima qualidade, não recomendo.;2023-03-18;Neutro;0.0
2902;Entrega super rápida, adorei!;2022-10-22;Positivo;0.41666666666666663
2903;Ótimo produto!;2023-07-23;Neutro;0.0
2904;Não era o que eu esperava.;2022-11-06;Neutro;0.0
2905;Ótimo produto!;2022-08-23;Neutro;0.0
2906;Ótimo produto!;2022-12-06;Neutro;0.0
2907;Péssima qualidade, não recomendo.;2022-07-06;Neutro;0.0
2908;Muito satisfeito com a compra.;2023-03-02;Neutro;0.0
2909;Excelente custo-benefício!;2023-03-20;Neutro;0.0
2910;Entrega super rápida, adorei!;2022-11-12;Positivo;0.41666666666666663
2911;Produto veio com defeito.;2022-08-22;Neutro;0.0
2912;Excelente custo-benefício!;2023-02-17;Neutro;0.0
2913;Ótimo produto!;2023-03-27;Neutro;0.0
2914;Excelente custo-benefício!;2023-03-17;Neutro;0.0
2915;Entrega super rápida, adorei!;2023-06-11;Positivo;0.41666666666666663
2916;Péssima qualidade, não recomendo.;2022-05-10;Neutro;0.0
2917;Excelente custo-benefício!;2023-04-24;Neutro;0.0
2918;Não gostei do atendimento.;2022-01-15;Neutro;0.0
2919;Atendimento muito bom, parabéns!;2022-07-30;Neutro;0.0
2920;Entrega super rápida, adorei!;2023-07-02;Positivo;0.41666666666666663
2921;Não era o que eu esperava.;2022-05-02;Neutro;0.0
2922;Não era o que eu esperava.;2023-12-30;Neutro;0.0
2923;Excelente custo-benefício!;2023-05-29;Neutro;0.0
2924;Demorou muito para chegar.;2023-07-22;Neutro;0.0
2925;Péssima qualidade, não recomendo.;2022-06-08;Neutro;0.0
2926;Produto veio com defeito.;2022-12-27;Neutro;0.0
2927;Excelente custo-benefício!;2022-04-22;Neutro;0.0
2928;Não era o que eu esperava.;2022-11-26;Neutro;0.0
2929;Não gostei do atendimento.;2023-05-20;Neutro;0.0
2930;Atendimento muito bom, parabéns!;2023-04-09;Neutro;0.0
2931;Não gostei do atendimento.;2023-11-01;Neutro;0.0
2932;Não gostei do atendimento.;2023-04-16;Neutro;0.0
2933;Muito satisfeito com a compra.;2023-08-06;Neutro;0.0
2934;Ótimo produto!;2022-06-12;Neutro;0.0
2935;Péssima qualidade, não recomendo.;2023-08-30;Neutro;0.0
2936;Péssima qualidade, não recomendo.;2023-12-09;Neutro;0.0
2937;Atendimento muito bom, parabéns!;2023-08-20;Neutro;0.0
2938;Entrega super rápida, adorei!;2023-07-30;Positivo;0.41666666666666663
2939;Demorou muito para chegar.;2023-09-04;Neutro;0.0
2940;Excelente custo-benefício!;2022-09-07;Neutro;0.0
2941;Excelente custo-benefício!;2022-01-28;Neutro;0.0
2942;Excelente custo-benefício!;2023-11-09;Neutro;0.0
2943;Péssima qualidade, não recomendo.;2022-02-26;Neutro;0.0
2944;Muito satisfeito com a compra.;2023-12-14;Neutro;0.0
2945;Muito satisfeito com a compra.;2022-01-16;Neutro;0.0
2946;Atendimento muito bom, parabéns!;2023-05-07;Neutro;0.0
2947;Atendimento muito bom, parabéns!;2023-10-18;Neutro;0.0
2948;Péssima qualidade, não recomendo.;2023-08-18;Neutro;0.0
2949;Produto veio com defeito.;2023-12-02;Neutro;0.0
2950;Não gostei do atendimento.;2023-08-08;Neutro;0.0
2951;Atendimento muito bom, parabéns!;2022-12-22;Neutro;0.0
2952;Excelente custo-benefício!;2023-10-06;Neutro;0.0
2953;Excelente custo-benefício!;2023-08-12;Neutro;0.0
2954;Entrega super rápida, adorei!;2023-08-18;Positivo;0.41666666666666663
2955;Excelente custo-benefício!;2022-06-16;Neutro;0.0
2956;Entrega super rápida, adorei!;2023-02-28;Positivo;0.41666666666666663
2957;Péssima qualidade, não recomendo.;2023-09-28;Neutro;0.0
2958;Excelente custo-benefício!;2022-08-14;Neutro;0.0
2959;Demorou muito para chegar.;2022-08-10;Neutro;0.0
2960;Não era o que eu esperava.;2022-05-02;Neutro;0.0
2961;Ótimo produto!;2023-02-19;Neutro;0.0
2962;Muito satisfeito com a compra.;2022-07-15;Neutro;0.0
2963;Demorou muito para chegar.;2022-09-05;Neutro;0.0
2964;Ótimo produto!;2022-11-21;Neutro;0.0
2965;Excelente custo-benefício!;2023-01-22;Neutro;0.0
2966;Não gostei do atendimento.;2023-05-27;Neutro;0.0
2967;Produto veio com defeito.;2023-08-27;Neutro;0.0
2968;Excelente custo-benefício!;2023-01-11;Neutro;0.0
2969;Não gostei do atendimento.;2023-12-27;Neutro;0.0
2970;Não gostei do atendimento.;2023-08-25;Neutro;0.0
2971;Péssima qualidade, não recomendo.;2023-06-18;Neutro;0.0
2972;Produto veio com defeito.;2023-02-14;Neutro;0.0
2973;Entrega super rápida, adorei!;2022-10-29;Positivo;0.41666666666666663
2974;Produto veio com defeito.;2023-09-15;Neutro;0.0
2975;Não gostei do atendimento.;2022-12-18;Neutro;0.0
2976;Demorou muito para chegar.;2023-01-16;Neutro;0.0
2977;Péssima qualidade, não recomendo.;2022-07-31;Neutro;0.0
2978;Excelente custo-benefício!;2023-12-25;Neutro;0.0
2979;Produto veio com defeito.;2023-08-03;Neutro;0.0
2980;Muito satisfeito com a compra.;2022-01-20;Neutro;0.0
2981;Atendimento muito bom, parabéns!;2022-01-04;Neutro;0.0
2982;Entrega super rápida, adorei!;2022-07-02;Positivo;0.41666666666666663
2983;Entrega super rápida, adorei!;2023-06-15;Positivo;0.41666666666666663
2984;Entrega super rápida, adorei!;2023-09-08;Positivo;0.41666666666666663
2985;Excelente custo-benefício!;2022-04-12;Neutro;0.0
2986;Péssima qualidade, não recomendo.;2023-05-12;Neutro;0.0
2987;Não era o que eu esperava.;2023-07-10;Neutro;0.0
2988;Excelente custo-benefício!;2023-09-05;Neutro;0.0
2989;Atendimento muito bom, parabéns!;2023-04-06;Neutro;0.0
2990;Atendimento muito bom, parabéns!;2023-08-05;Neutro;0.0
2991;Muito satisfeito com a compra.;2023-07-28;Neutro;0.0
2992;Muito satisfeito com a compra.;2022-10-10;Neutro;0.0
2993;Muito satisfeito com a compra.;2023-11-27;Neutro;0.0
2994;Entrega super rápida, adorei!;2023-08-06;Positivo;0.41666666666666663
2995;Atendimento muito bom, parabéns!;2024-01-01;Neutro;0.0
2996;Demorou muito para chegar.;2022-11-07;Neutro;0.0
2997;Produto veio com defeito.;2023-04-25;Neutro;0.0
2998;Produto veio com defeito.;2023-04-13;Neutro;0.0
2999;Atendimento muito bom, parabéns!;2022-05-04;Neutro;0.0
3000;Não gostei do atendimento.;2022-03-22;Neutro;0.0
3001;Péssima qualidade, não recomendo.;2022-08-26;Neutro;0.0
3002;Ótimo produto!;2023-07-24;Neutro;0.0
3003;Muito satisfeito com a compra.;2022-05-24;Neutro;0.0
3004;Não gostei do atendimento.;2022-01-04;Neutro;0.0
3005;Atendimento muito bom, parabéns!;2023-02-16;Neutro;0.0
3006;Não gostei do atendimento.;2023-07-28;Neutro;0.0
3007;Atendimento muito bom, parabéns!;2022-07-19;Neutro;0.0
3008;Não era o que eu esperava.;2023-10-16;Neutro;0.0
3009;Péssima qualidade, não recomendo.;2023-01-25;Neutro;0.0
3010;Excelente custo-benefício!;2023-01-28;Neutro;0.0
3011;Demorou muito para chegar.;2023-03-14;Neutro;0.0
3012;Excelente custo-benefício!;2022-03-02;Neutro;0.0
3013;Não gostei do atendimento.;2023-03-26;Neutro;0.0
3014;Péssima qualidade, não recomendo.;2023-12-23;Neutro;0.0
3015;Péssima qualidade, não recomendo.;2023-02-27;Neutro;0.0
3016;Atendimento muito bom, parabéns!;2022-01-02;Neutro;0.0
3017;Produto veio com defeito.;2023-04-05;Neutro;0.0
3018;Não era o que eu esperava.;2022-10-05;Neutro;0.0
3019;Muito satisfeito com a compra.;2022-07-11;Neutro;0.0
3020;Atendimento muito bom, parabéns!;2022-10-07;Neutro;0.0
3021;Não gostei do atendimento.;2022-12-29;Neutro;0.0
3022;Atendimento muito bom, parabéns!;2022-01-17;Neutro;0.0
3023;Muito satisfeito com a compra.;2022-04-11;Neutro;0.0
3024;Excelente custo-benefício!;2022-01-07;Neutro;0.0
3025;Atendimento muito bom, parabéns!;2022-06-18;Neutro;0.0
3026;Atendimento muito bom, parabéns!;2022-10-12;Neutro;0.0
3027;Produto veio com defeito.;2023-10-27;Neutro;0.0
3028;Atendimento muito bom, parabéns!;2023-11-14;Neutro;0.0
3029;Excelente custo-benefício!;2023-09-19;Neutro;0.0
3030;Atendimento muito bom, parabéns!;2022-07-17;Neutro;0.0
3031;Ótimo produto!;2023-02-06;Neutro;0.0
3032;Não gostei do atendimento.;2022-10-29;Neutro;0.0
3033;Atendimento muito bom, parabéns!;2022-08-16;Neutro;0.0
3034;Produto veio com defeito.;2023-01-11;Neutro;0.0
3035;Entrega super rápida, adorei!;2022-02-05;Positivo;0.41666666666666663
3036;Muito satisfeito com a compra.;2023-05-23;Neutro;0.0
3037;Entrega super rápida, adorei!;2022-09-05;Positivo;0.41666666666666663
3038;Produto veio com defeito.;2023-12-24;Neutro;0.0
3039;Ótimo produto!;2022-12-13;Neutro;0.0
3040;Demorou muito para chegar.;2023-11-03;Neutro;0.0
3041;Não era o que eu esperava.;2023-02-24;Neutro;0.0
3042;Excelente custo-benefício!;2022-07-10;Neutro;0.0
3043;Entrega super rápida, adorei!;2023-07-29;Positivo;0.41666666666666663
3044;Atendimento muito bom, parabéns!;2022-11-26;Neutro;0.0
3045;Muito satisfeito com a compra.;2022-08-11;Neutro;0.0
3046;Péssima qualidade, não recomendo.;2022-01-21;Neutro;0.0
3047;Entrega super rápida, adorei!;2023-09-06;Positivo;0.41666666666666663
3048;Excelente custo-benefício!;2022-05-30;Neutro;0.0
3049;Não gostei do atendimento.;2023-09-06;Neutro;0.0
3050;Ótimo produto!;2023-06-19;Neutro;0.0
3051;Excelente custo-benefício!;2022-05-22;Neutro;0.0
3052;Não gostei do atendimento.;2023-06-07;Neutro;0.0
3053;Atendimento muito bom, parabéns!;2023-12-09;Neutro;0.0
3054;Demorou muito para chegar.;2022-04-09;Neutro;0.0
3055;Excelente custo-benefício!;2022-06-23;Neutro;0.0
3056;Excelente custo-benefício!;2022-01-13;Neutro;0.0
3057;Atendimento muito bom, parabéns!;2023-04-07;Neutro;0.0
3058;Demorou muito para chegar.;2023-02-09;Neutro;0.0
3059;Não era o que eu esperava.;2022-07-09;Neutro;0.0
3060;Muito satisfeito com a compra.;2022-02-25;Neutro;0.0
3061;Muito satisfeito com a compra.;2022-09-12;Neutro;0.0
3062;Demorou muito para chegar.;2023-05-31;Neutro;0.0
3063;Demorou muito para chegar.;2023-08-12;Neutro;0.0
3064;Não era o que eu esperava.;2022-01-31;Neutro;0.0
3065;Ótimo produto!;2022-07-01;Neutro;0.0
3066;Excelente custo-benefício!;2022-09-09;Neutro;0.0
3067;Entrega super rápida, adorei!;2023-01-31;Positivo;0.41666666666666663
3068;Ótimo produto!;2022-12-31;Neutro;0.0
3069;Não era o que eu esperava.;2023-03-24;Neutro;0.0
3070;Muito satisfeito com a compra.;2022-07-11;Neutro;0.0
3071;Produto veio com defeito.;2023-08-04;Neutro;0.0
3072;Produto veio com defeito.;2022-03-09;Neutro;0.0
3073;Entrega super rápida, adorei!;2023-10-11;Positivo;0.41666666666666663
3074;Produto veio com defeito.;2023-05-30;Neutro;0.0
3075;Excelente custo-benefício!;2023-02-09;Neutro;0.0
3076;Péssima qualidade, não recomendo.;2023-09-01;Neutro;0.0
3077;Não gostei do atendimento.;2023-09-26;Neutro;0.0
3078;Excelente custo-benefício!;2022-01-13;Neutro;0.0
3079;Não era o que eu esperava.;2023-11-25;Neutro;0.0
3080;Não gostei do atendimento.;2023-01-07;Neutro;0.0
3081;Atendimento muito bom, parabéns!;2022-09-02;Neutro;0.0
3082;Atendimento muito bom, parabéns!;2023-12-31;Neutro;0.0
3083;Não era o que eu esperava.;2023-12-11;Neutro;0.0
3084;Atendimento muito bom, parabéns!;2022-04-03;Neutro;0.0
3085;Produto veio com defeito.;2022-11-25;Neutro;0.0
3086;Demorou muito para chegar.;2023-01-02;Neutro;0.0
3087;Entrega super rápida, adorei!;2023-07-24;Positivo;0.41666666666666663
3088;Entrega super rápida, adorei!;2022-04-14;Positivo;0.41666666666666663
3089;Demorou muito para chegar.;2023-02-22;Neutro;0.0
3090;Demorou muito para chegar.;2022-11-02;Neutro;0.0
3091;Entrega super rápida, adorei!;2022-01-07;Positivo;0.41666666666666663
3092;Muito satisfeito com a compra.;2022-12-13;Neutro;0.0
3093;Ótimo produto!;2023-03-03;Neutro;0.0
3094;Atendimento muito bom, parabéns!;2023-08-22;Neutro;0.0
3095;Não era o que eu esperava.;2023-09-20;Neutro;0.0
3096;Ótimo produto!;2023-10-16;Neutro;0.0
3097;Péssima qualidade, não recomendo.;2023-07-08;Neutro;0.0
3098;Ótimo produto!;2023-03-03;Neutro;0.0
3099;Ótimo produto!;2022-06-09;Neutro;0.0
3100;Atendimento muito bom, parabéns!;2023-02-24;Neutro;0.0
3101;Atendimento muito bom, parabéns!;2022-07-23;Neutro;0.0
3102;Não era o que eu esperava.;2022-11-24;Neutro;0.0
3103;Excelente custo-benefício!;2022-11-30;Neutro;0.0
